净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2012-09-28,0.9860,0.9860,1.65%,开放申购,开放赎回,1.45%
2012-09-27,0.9700,0.9700,1.78%,开放申购,开放赎回,2.60%
2012-09-26,0.9530,0.9530,-1.45%,开放申购,开放赎回,-1.24%
2012-09-25,0.9670,0.9670,-0.31%,开放申购,开放赎回,-0.19%
2012-09-24,0.9700,0.9700,0.83%,开放申购,开放赎回,0.32%
2012-09-21,0.9620,0.9620,-0.62%,开放申购,开放赎回,0.09%
2012-09-20,0.9680,0.9680,-1.93%,开放申购,开放赎回,-2.08%
2012-09-19,0.9870,0.9870,0.30%,开放申购,开放赎回,0.40%
2012-09-18,0.9840,0.9840,0.10%,开放申购,开放赎回,-0.91%
2012-09-17,0.9830,0.9830,-1.40%,开放申购,开放赎回,-2.14%
2012-09-14,0.9970,0.9970,-0.20%,开放申购,开放赎回,0.64%
2012-09-13,0.9990,0.9990,-1.09%,开放申购,开放赎回,-0.76%
2012-09-12,1.0100,1.0100,0.30%,开放申购,开放赎回,0.28%
2012-09-11,1.0070,1.0070,-0.59%,开放申购,开放赎回,-0.67%
2012-09-10,1.0130,1.0130,-0.10%,开放申购,开放赎回,0.34%
2012-09-07,1.0140,1.0140,2.32%,开放申购,开放赎回,3.70%
2012-09-06,0.9910,0.9910,0.61%,开放申购,开放赎回,0.70%
2012-09-05,0.9850,0.9850,0.41%,开放申购,开放赎回,-0.29%
2012-09-04,0.9810,0.9810,-0.41%,开放申购,开放赎回,-0.75%
2012-09-03,0.9850,0.9850,2.28%,开放申购,开放赎回,0.57%
2012-08-31,0.9630,0.9630,0.73%,开放申购,开放赎回,-0.25%
2012-08-30,0.9560,0.9560,-1.85%,开放申购,开放赎回,-0.03%
2012-08-29,0.9740,0.9740,0.00%,开放申购,开放赎回,-0.96%
2012-08-28,0.9740,0.9740,0.00%,开放申购,开放赎回,0.85%
2012-08-27,0.9740,0.9740,-1.42%,开放申购,开放赎回,-1.74%
2012-08-24,0.9880,0.9880,-1.30%,开放申购,开放赎回,-0.99%
2012-08-23,1.0010,1.0010,-0.40%,开放申购,开放赎回,0.25%
2012-08-22,1.0050,1.0050,-0.99%,开放申购,开放赎回,-0.50%
2012-08-21,1.0150,1.0150,1.60%,开放申购,开放赎回,0.54%
2012-08-20,0.9990,0.9990,0.40%,开放申购,开放赎回,-0.38%
2012-08-17,0.9950,0.9950,-1.29%,开放申购,开放赎回,0.13%
2012-08-16,1.0080,1.0080,-0.98%,开放申购,开放赎回,-0.32%
2012-08-15,1.0180,1.0180,-0.10%,开放申购,开放赎回,-1.10%
2012-08-14,1.0190,1.0190,-0.20%,开放申购,开放赎回,0.30%
2012-08-13,1.0210,1.0210,-1.45%,开放申购,开放赎回,-1.51%
2012-08-10,1.0360,1.0360,-0.58%,开放申购,开放赎回,-0.24%
2012-08-09,1.0420,1.0420,2.06%,开放申购,开放赎回,0.61%
2012-08-08,1.0210,1.0210,-0.39%,开放申购,开放赎回,0.16%
2012-08-07,1.0250,1.0250,0.59%,开放申购,开放赎回,0.13%
2012-08-06,1.0190,1.0190,1.90%,开放申购,开放赎回,1.04%
2012-08-03,1.0000,1.0000,1.94%,开放申购,开放赎回,1.02%
2012-08-02,0.9810,0.9810,-1.01%,开放申购,开放赎回,-0.57%
2012-08-01,0.9910,0.9910,0.71%,开放申购,开放赎回,0.94%
2012-07-31,0.9840,0.9840,0.31%,开放申购,开放赎回,-0.30%
2012-07-30,0.9810,0.9810,-1.01%,开放申购,开放赎回,-0.89%
2012-07-27,0.9910,0.9910,-0.70%,开放申购,开放赎回,0.13%
2012-07-26,0.9980,0.9980,-1.19%,开放申购,开放赎回,-0.48%
2012-07-25,1.0100,1.0100,-0.10%,开放申购,开放赎回,-0.49%
2012-07-24,1.0110,1.0110,1.40%,开放申购,开放赎回,0.24%
2012-07-23,0.9970,0.9970,-0.70%,开放申购,开放赎回,-1.26%
2012-07-20,1.0040,1.0040,-0.79%,开放申购,开放赎回,-0.74%
2012-07-19,1.0120,1.0120,0.30%,开放申购,开放赎回,0.73%
2012-07-18,1.0090,1.0090,-1.75%,开放申购,开放赎回,0.37%
2012-07-17,1.0270,1.0270,-0.39%,开放申购,开放赎回,0.62%
2012-07-16,1.0310,1.0310,-2.09%,开放申购,开放赎回,-1.74%
2012-07-13,1.0530,1.0530,-0.09%,开放申购,开放赎回,0.02%
2012-07-12,1.0540,1.0540,1.74%,开放申购,开放赎回,0.46%
2012-07-11,1.0360,1.0360,0.68%,开放申购,开放赎回,0.51%
2012-07-10,1.0290,1.0290,-1.91%,开放申购,开放赎回,-0.29%
2012-07-09,1.0490,1.0490,-1.13%,开放申购,开放赎回,-2.37%
2012-07-06,1.0610,1.0610,2.81%,开放申购,开放赎回,1.01%
2012-07-05,1.0320,1.0320,-0.67%,开放申购,开放赎回,-1.17%
2012-07-04,1.0390,1.0390,-0.95%,开放申购,开放赎回,-0.08%
2012-07-03,1.0490,1.0490,1.25%,开放申购,开放赎回,0.14%
2012-07-02,1.0360,1.0360,0.29%,开放申购,开放赎回,0.03%
2012-06-30,1.0330,1.0330,0.00%,开放申购,开放赎回,
2012-06-29,1.0330,1.0330,1.27%,开放申购,开放赎回,1.35%
2012-06-28,1.0200,1.0200,-0.39%,开放申购,开放赎回,-0.95%
2012-06-27,1.0240,1.0240,1.09%,开放申购,开放赎回,-0.23%
2012-06-26,1.0130,1.0130,0.30%,开放申购,开放赎回,-0.09%
2012-06-25,1.0100,1.0100,-1.94%,开放申购,开放赎回,-1.63%
2012-06-21,1.0300,1.0300,-0.77%,开放申购,开放赎回,-1.40%
2012-06-20,1.0380,1.0380,-0.29%,开放申购,开放赎回,-0.34%
2012-06-19,1.0410,1.0410,-1.33%,开放申购,开放赎回,-0.66%
2012-06-18,1.0550,1.0550,1.25%,开放申购,开放赎回,0.40%
2012-06-15,1.0420,1.0420,-0.48%,开放申购,开放赎回,0.47%
2012-06-14,1.0470,1.0470,-0.19%,开放申购,开放赎回,-0.99%
2012-06-13,1.0490,1.0490,1.35%,开放申购,开放赎回,1.27%
2012-06-12,1.0350,1.0350,0.39%,开放申购,开放赎回,-0.70%
2012-06-11,1.0310,1.0310,2.38%,开放申购,开放赎回,1.07%
2012-06-08,1.0070,1.0070,0.10%,开放申购,开放赎回,-0.51%
2012-06-07,1.0060,1.0060,0.10%,开放申购,开放赎回,-0.71%
2012-06-06,1.0050,1.0050,-0.20%,开放申购,开放赎回,-0.10%
2012-06-05,1.0070,1.0070,-0.20%,开放申购,开放赎回,0.15%
2012-06-04,1.0090,1.0090,-1.85%,开放申购,开放赎回,-2.73%
2012-06-01,1.0280,1.0280,0.00%,开放申购,开放赎回,0.05%
2012-05-31,1.0280,1.0280,0.39%,开放申购,开放赎回,-0.52%
2012-05-30,1.0240,1.0240,0.49%,开放申购,开放赎回,-0.21%
2012-05-29,1.0190,1.0190,1.39%,开放申购,开放赎回,1.20%
2012-05-28,1.0050,1.0050,1.62%,开放申购,开放赎回,1.19%
2012-05-25,0.9890,0.9890,-1.10%,开放申购,开放赎回,-0.74%
2012-05-24,1.0000,1.0000,-0.79%,开放申购,开放赎回,-0.53%
2012-05-23,1.0080,1.0080,0.70%,开放申购,开放赎回,-0.42%
2012-05-22,1.0010,1.0010,1.73%,开放申购,开放赎回,1.06%
2012-05-21,0.9840,0.9840,0.61%,开放申购,开放赎回,0.16%
2012-05-18,0.9780,0.9780,-1.01%,开放申购,开放赎回,-1.44%
2012-05-17,0.9880,0.9880,1.13%,开放申购,开放赎回,1.39%
2012-05-16,0.9770,0.9770,-1.61%,开放申购,开放赎回,-1.21%
2012-05-15,0.9930,0.9930,0.20%,开放申购,开放赎回,-0.25%
2012-05-14,0.9910,0.9910,-0.60%,开放申购,开放赎回,-0.60%
2012-05-11,0.9970,0.9970,-0.80%,开放申购,开放赎回,-0.63%
2012-05-10,1.0050,1.0050,0.40%,开放申购,开放赎回,0.07%
2012-05-09,1.0010,1.0010,-1.48%,开放申购,开放赎回,-1.65%
2012-05-08,1.0160,1.0160,-0.68%,开放申购,开放赎回,-0.12%
2012-05-07,1.0230,1.0230,0.79%,开放申购,开放赎回,0.00%
2012-05-04,1.0150,1.0150,0.89%,开放申购,开放赎回,0.49%
2012-05-03,1.0060,1.0060,0.60%,开放申购,开放赎回,0.07%
2012-05-02,1.0000,1.0000,2.25%,开放申购,开放赎回,1.76%
2012-04-27,0.9780,0.9780,-0.20%,开放申购,开放赎回,-0.35%
2012-04-26,0.9800,0.9800,0.00%,开放申购,开放赎回,-0.09%
2012-04-25,0.9800,0.9800,1.03%,开放申购,开放赎回,0.75%
2012-04-24,0.9700,0.9700,-0.72%,开放申购,开放赎回,0.01%
2012-04-23,0.9770,0.9770,-1.81%,开放申购,开放赎回,-0.76%
2012-04-20,0.9950,0.9950,0.00%,开放申购,开放赎回,1.19%
2012-04-19,0.9950,0.9950,-0.40%,开放申购,开放赎回,-0.09%
2012-04-18,0.9990,0.9990,2.67%,开放申购,开放赎回,1.96%
2012-04-17,0.9730,0.9730,-1.72%,开放申购,开放赎回,-0.94%
2012-04-16,0.9900,0.9900,0.10%,开放申购,开放赎回,-0.09%
2012-04-13,0.9890,0.9890,0.20%,开放申购,开放赎回,0.35%
2012-04-12,0.9870,0.9870,1.54%,开放申购,开放赎回,1.82%
2012-04-11,0.9720,0.9720,-0.10%,开放申购,开放赎回,0.13%
2012-04-10,0.9730,0.9730,1.04%,开放申购,开放赎回,0.88%
2012-04-09,0.9630,0.9630,-0.82%,开放申购,开放赎回,-0.90%
2012-04-06,0.9710,0.9710,0.10%,开放申购,开放赎回,0.19%
2012-04-05,0.9700,0.9700,2.65%,开放申购,开放赎回,1.74%
2012-03-31,0.9450,0.9450,0.00%,开放申购,开放赎回,
2012-03-30,0.9450,0.9450,0.53%,开放申购,开放赎回,0.47%
2012-03-29,0.9400,0.9400,-0.53%,开放申购,开放赎回,-1.43%
2012-03-28,0.9450,0.9450,-2.48%,开放申购,开放赎回,-2.65%
2012-03-27,0.9690,0.9690,-0.92%,开放申购,开放赎回,-0.15%
2012-03-26,0.9780,0.9780,0.20%,开放申购,开放赎回,0.05%
2012-03-23,0.9760,0.9760,-1.11%,开放申购,开放赎回,-1.10%
2012-03-22,0.9870,0.9870,-0.10%,开放申购,开放赎回,-0.10%
2012-03-21,0.9880,0.9880,-0.60%,开放申购,开放赎回,0.06%
2012-03-20,0.9940,0.9940,-1.78%,开放申购,开放赎回,-1.38%
2012-03-19,1.0120,1.0120,0.30%,开放申购,开放赎回,0.23%
2012-03-16,1.0090,1.0090,2.02%,开放申购,开放赎回,1.30%
2012-03-15,0.9890,0.9890,-0.20%,开放申购,开放赎回,-0.73%
2012-03-14,0.9910,0.9910,-2.84%,开放申购,开放赎回,-2.63%
2012-03-13,1.0200,1.0200,0.79%,开放申购,开放赎回,0.86%
2012-03-12,1.0120,1.0120,0.10%,开放申购,开放赎回,-0.19%
2012-03-09,1.0110,1.0110,1.30%,开放申购,开放赎回,0.79%
2012-03-08,0.9980,0.9980,0.81%,开放申购,开放赎回,1.06%
2012-03-07,0.9900,0.9900,-1.00%,开放申购,开放赎回,-0.65%
2012-03-06,1.0000,1.0000,-1.09%,开放申购,开放赎回,-1.41%
2012-03-05,1.0110,1.0110,-0.10%,开放申购,开放赎回,-0.64%
2012-03-02,1.0120,1.0120,1.71%,开放申购,开放赎回,1.43%
2012-03-01,0.9950,0.9950,0.20%,开放申购,开放赎回,-0.10%
2012-02-29,0.9930,0.9930,-0.80%,开放申购,开放赎回,-0.95%
2012-02-28,1.0010,1.0010,0.20%,开放申购,开放赎回,0.20%
2012-02-27,0.9990,0.9990,-0.30%,开放申购,开放赎回,0.30%
2012-02-24,1.0020,1.0020,1.11%,开放申购,开放赎回,1.25%
2012-02-23,0.9910,0.9910,0.10%,开放申购,开放赎回,0.25%
2012-02-22,0.9900,0.9900,1.12%,开放申购,开放赎回,0.93%
2012-02-21,0.9790,0.9790,0.62%,开放申购,开放赎回,0.75%
2012-02-20,0.9730,0.9730,0.41%,开放申购,开放赎回,0.27%
2012-02-17,0.9690,0.9690,0.00%,开放申购,开放赎回,0.01%
2012-02-16,0.9690,0.9690,-0.62%,开放申购,开放赎回,-0.42%
2012-02-15,0.9750,0.9750,0.62%,开放申购,开放赎回,0.94%
2012-02-14,0.9690,0.9690,-0.31%,开放申购,开放赎回,-0.30%
2012-02-13,0.9720,0.9720,0.21%,开放申购,开放赎回,-0.01%
2012-02-10,0.9700,0.9700,0.00%,开放申购,开放赎回,0.10%
2012-02-09,0.9700,0.9700,0.21%,开放申购,开放赎回,0.09%
2012-02-08,0.9680,0.9680,1.47%,开放申购,开放赎回,2.43%
2012-02-07,0.9540,0.9540,-1.04%,开放申购,开放赎回,-1.68%
2012-02-06,0.9640,0.9640,0.00%,开放申购,开放赎回,0.03%
2012-02-03,0.9640,0.9640,0.63%,开放申购,开放赎回,0.77%
2012-02-02,0.9580,0.9580,0.95%,开放申购,开放赎回,1.96%
2012-02-01,0.9490,0.9490,-0.42%,开放申购,开放赎回,-1.07%
2012-01-31,0.9530,0.9530,0.00%,开放申购,开放赎回,0.33%
2012-01-30,0.9530,0.9530,-0.94%,开放申购,开放赎回,-1.47%
2012-01-20,0.9620,0.9620,0.84%,开放申购,开放赎回,1.00%
2012-01-19,0.9540,0.9540,0.63%,开放申购,开放赎回,1.31%
2012-01-18,0.9480,0.9480,-0.94%,开放申购,开放赎回,-1.39%
2012-01-17,0.9570,0.9570,1.27%,开放申购,开放赎回,4.18%
2012-01-16,0.9450,0.9450,-1.15%,开放申购,开放赎回,-1.71%
2012-01-13,0.9560,0.9560,-0.83%,开放申购,开放赎回,-1.34%
2012-01-12,0.9640,0.9640,-0.21%,开放申购,开放赎回,-0.05%
2012-01-11,0.9660,0.9660,-0.21%,开放申购,开放赎回,-0.42%
2012-01-10,0.9680,0.9680,0.94%,开放申购,开放赎回,2.69%
2012-01-09,0.9590,0.9590,0.63%,开放申购,开放赎回,2.89%
2012-01-06,0.9530,0.9530,-0.10%,开放申购,开放赎回,0.70%
2012-01-05,0.9540,0.9540,-0.83%,开放申购,开放赎回,-0.97%
2012-01-04,0.9620,0.9620,-0.82%,开放申购,开放赎回,-1.37%
2011-12-31,0.9700,0.9700,0.00%,开放申购,开放赎回,
2011-12-30,0.9700,0.9700,0.41%,开放申购,开放赎回,1.19%
2011-12-29,0.9660,0.9660,0.31%,开放申购,开放赎回,0.16%
2011-12-28,0.9630,0.9630,-0.10%,开放申购,开放赎回,0.18%
2011-12-27,0.9640,0.9640,-0.72%,开放申购,开放赎回,-1.09%
2011-12-26,0.9710,0.9710,-0.31%,开放申购,开放赎回,-0.67%
2011-12-23,0.9740,0.9740,0.21%,开放申购,开放赎回,0.85%
2011-12-22,0.9720,0.9720,0.10%,开放申购,开放赎回,-0.22%
2011-12-21,0.9710,0.9710,-0.61%,开放申购,开放赎回,-1.12%
2011-12-20,0.9770,0.9770,-0.20%,开放申购,开放赎回,-0.10%
2011-12-19,0.9790,0.9790,0.00%,开放申购,开放赎回,-0.30%
2011-12-16,0.9790,0.9790,0.82%,开放申购,开放赎回,2.01%
2011-12-15,0.9710,0.9710,-0.31%,开放申购,开放赎回,-2.14%
2011-12-14,0.9740,0.9740,-0.31%,开放申购,开放赎回,-0.89%
2011-12-13,0.9770,0.9770,-0.51%,开放申购,开放赎回,-1.87%
2011-12-12,0.9820,0.9820,-0.20%,开放申购,开放赎回,-1.02%
2011-12-09,0.9840,0.9840,-0.30%,开放申购,开放赎回,-0.62%
2011-12-08,0.9870,0.9870,-0.10%,开放申购,开放赎回,-0.12%
2011-12-07,0.9880,0.9880,0.10%,开放申购,开放赎回,0.29%
2011-12-06,0.9870,0.9870,0.00%,开放申购,开放赎回,-0.31%
2011-12-05,0.9870,0.9870,-0.90%,开放申购,开放赎回,-1.16%
2011-12-02,0.9960,0.9960,-0.40%,开放申购,开放赎回,-1.10%
2011-12-01,1.0000,1.0000,0.50%,开放申购,开放赎回,2.29%
2011-11-30,0.9950,0.9950,-0.80%,开放申购,开放赎回,-3.27%
2011-11-29,1.0030,1.0030,0.30%,开放申购,开放赎回,1.23%
2011-11-28,1.0000,1.0000,0.20%,开放申购,开放赎回,0.12%
2011-11-25,0.9980,0.9980,-0.10%,开放申购,开放赎回,-0.72%
2011-11-24,0.9990,0.9990,0.10%,开放申购,开放赎回,0.10%
2011-11-23,0.9980,0.9980,0.00%,开放申购,开放赎回,-0.73%
2011-11-22,0.9980,0.9980,0.20%,开放申购,开放赎回,-0.10%
2011-11-21,0.9960,0.9960,-0.10%,开放申购,开放赎回,-0.06%
2011-11-18,0.9970,0.9970,-0.40%,开放申购,开放赎回,-1.89%
2011-11-17,1.0010,1.0010,0.10%,封闭期,封闭期,-0.16%
2011-11-11,1.0000,1.0000,-0.10%,封闭期,封闭期,0.06%
2011-11-04,1.0010,1.0010,0.20%,封闭期,封闭期,0.81%
2011-10-28,0.9990,0.9990,0.00%,封闭期,封闭期,1.55%
2011-10-21,0.9990,0.9990,-0.10%,封闭期,封闭期,-0.60%
2011-10-14,1.0000,1.0000,-0.10%,封闭期,封闭期,-0.30%
2011-09-30,1.0010,1.0010,0.10%,封闭期,封闭期,-0.26%
2011-09-23,1.0000,1.0000,0.00%,封闭期,封闭期,-0.41%
2011-09-20,1.0000,1.0000,--,封闭期,封闭期,0.41%
